Index,Weight(Pounds)
16358,124.5161
16359,126.7685
16360,127.5313
16361,131.0624
16362,125.3619
16363,144.8558
16364,136.4399
16365,117.0782
16366,131.3673
16367,105.4248
16368,118.4955
16369,138.3905
16370,131.1195
16371,141.0259
16372,141.3689
16373,122.9654
16374,141.9901
16375,119.0701
16376,139.2006
16377,118.218
16378,145.1237
16379,127.9641
16380,96.18308
16381,107.8738
16382,110.1585
16383,144.2053
16384,126.6712
16385,133.5473
16386,134.2179
16387,129.7247
16388,129.0555
16389,106.1127
16390,111.6206
16391,134.0295
16392,132.8476
16393,146.2667
16394,128.1338
16395,130.8923
16396,123.3076
16397,122.1914
16398,135.7651
16399,153.5097
16400,131.2236
16401,130.9151
16402,125.636
16403,133.4589
16404,133.8009
16405,136.8009
16406,130.8548
16407,133.185
16408,131.3843
16409,117.697
16410,138.9638
16411,105.7026
16412,116.5828
16413,122.9144
16414,125.9645
16415,134.3551
16416,134.127
16417,133.8557
16418,104.7582
16419,124.6148
16420,114.8292
16421,131.0129
16422,108.9249
16423,126.7364
16424,139.9312
16425,118.5393
16426,125.4367
16427,129.8399
16428,151.5744
16429,136.3059
16430,126.5047
16431,149.0624
16432,136.9524
16433,126.4165
16434,111.3249
16435,109.7919
16436,125.4005
16437,104.3679
16438,126.1482
16439,104.5138
16440,125.8946
16441,123.0662
16442,140.905
16443,136.8386
16444,143.142
16445,123.9019
16446,121.2435
16447,127.1611
16448,160.6929
16449,136.2754
16450,135.069
16451,128.1263
16452,146.687
16453,146.0678
16454,128.1536
16455,121.2183
16456,108.5745
16457,149.9232
16458,141.5282
16459,122.0407
16460,138.2071
16461,118.6262
16462,141.7685
16463,130.8381
16464,129.1451
16465,116.4058
16466,117.7849
16467,144.1374
16468,105.317
16469,123.4161
16470,115.779
16471,126.1946
16472,126.8353
16473,125.5759
16474,124.1151
16475,121.4105
16476,130.5729
16477,161.2538
16478,146.3936
16479,119.2209
16480,114.7156
16481,130.6584
16482,136.2537
16483,122.0355
16484,138.2236
16485,112.6772
16486,132.9018
16487,104.2591
16488,111.6015
16489,125.7349
16490,139.3863
16491,123.9918
16492,96.56954
16493,119.5639
16494,138.7756
16495,110.2972
16496,139.9054
16497,137.0891
16498,100.7525
16499,113.0308
16500,141.5947
16501,130.0973
16502,115.0701
16503,123.3297
16504,120.6889
16505,149.3469
16506,135.3213
16507,135.138
16508,132.8306
16509,111.7658
16510,98.28103
16511,128.1996
16512,135.7065
16513,114.7573
16514,115.988
16515,135.5944
16516,126.7384
16517,137.0383
16518,117.1869
16519,128.0584
16520,123.4378
16521,132.3484
16522,118.6096
16523,138.6254
16524,131.4314
16525,134.0073
16526,114.561
16527,139.4913
16528,137.409
16529,109.6018
16530,109.2972
16531,116.5058
16532,133.9561
16533,119.1548
16534,133.7442
16535,121.1914
16536,138.9418
16537,134.018
16538,113.0542
16539,116.4733
16540,127.6054
16541,115.174
16542,129.7975
16543,129.9449
16544,139.2897
16545,128.4544
16546,135.2069
16547,138.7343
16548,119.0405
16549,114.3885
16550,131.3148
16551,118.1307
16552,137.0494
16553,90.67684
16554,140.9521
16555,136.3448
16556,123.8181
16557,131.7001
16558,125.1731
16559,129.3964
16560,102.0816
16561,128.0027
16562,114.5395
16563,116.1954
16564,118.8063
16565,96.76496
16566,139.5857
16567,135.4301
16568,145.6596
16569,133.5585
16570,124.5194
16571,112.0653
16572,144.9425
16573,134.7195
16574,139.8523
16575,149.2104
16576,120.3692
16577,139.7369
16578,130.9741
16579,119.4163
16580,126.8851
16581,133.8063
16582,135.3716
16583,143.5679
16584,128.1388
16585,151.6078
16586,148.6441
16587,104.9316
16588,132.7966
16589,114.1316
16590,116.1148
16591,128.1374
16592,136.9027
16593,121.0995
16594,132.12
16595,137.7446
16596,120.0385
16597,128.8836
16598,133.099
16599,132.1679
16600,130.0081
16601,132.1454
16602,117.2506
16603,135.9639
16604,126.2054
16605,125.0511
16606,131.2811
16607,131.6375
16608,129.2401
16609,116.499
16610,113.4327
16611,134.1067
16612,123.785
16613,128.2775
16614,119.0145
16615,137.8499
16616,130.0885
16617,121.0001
16618,119.1531
16619,124.1916
16620,133.6314
16621,122.5922
16622,138.2708
16623,133.6333
16624,126.7765
16625,136.7083
16626,130.5486
16627,112.6957
16628,161.0088
16629,127.4839
16630,144.2267
16631,129.6119
16632,147.7944
16633,130.4777
16634,118.8394
16635,124.6298
16636,103.1117
16637,126.6126
16638,118.7322
16639,117.367
16640,131.5474
16641,143.1687
16642,125.3672
16643,113.0716
16644,131.09
16645,122.0743
16646,128.0201
16647,124.7517
16648,124.787
16649,139.1428
16650,135.4955
16651,111.9391
16652,143.9
16653,121.8109
16654,120.8223
16655,129.5699
16656,136.1203
16657,123.4668
16658,126.2233
16659,160.9951
16660,118.107
16661,115.1244
16662,121.1601
16663,122.6589
16664,122.2612
16665,111.2886
16666,126.8626
16667,152.8963
16668,134.0819
16669,149.3003
16670,115.6996
16671,124.6241
16672,139.8145
16673,125.2121
16674,134.9651
16675,120.8511
16676,135.2143
16677,118.5464
16678,122.5813
16679,139.6902
16680,129.4436
16681,120.3065
16682,123.5816
16683,126.5994
16684,112.3913
16685,144.335
16686,155.5572
16687,109.0503
16688,122.3345
16689,126.3416
16690,125.1591
16691,121.6103
16692,110.2502
16693,139.838
16694,119.2207
16695,136.39
16696,151.0733
16697,113.5574
16698,137.7365
16699,132.9915
16700,133.1771
16701,126.4871
16702,137.3219
16703,124.259
16704,117.8259
16705,122.5026
16706,128.0095
16707,97.61486
16708,137.7315
16709,151.5938
16710,143.562
16711,135.6893
16712,111.02
16713,112.8759
16714,116.785
16715,118.6193
16716,139.9915
16717,133.2241
16718,131.4765
16719,121.5688
16720,116.4836
16721,151.3009
16722,129.6922
16723,112.1066
16724,119.9775
16725,108.9088
16726,151.5471
16727,129.5435
16728,127.8725
16729,133.0538
16730,134.9774
16731,110.6549
16732,134.6728
16733,126.5903
16734,129.9997
16735,127.3132
16736,125.831
16737,133.8403
16738,129.9916
16739,115.058
16740,122.598
16741,155.3236
16742,104.6119
16743,129.7365
16744,128.7931
16745,130.2846
16746,127.0032
16747,138.9628
16748,125.5671
16749,112.9191
16750,132.9089
16751,120.1248
16752,141.2673
16753,122.1664
16754,119.5294
16755,129.9128
16756,121.9562
16757,127.613
16758,119.7595
16759,123.7713
16760,112.5012
16761,126.5343
16762,124.7404
16763,134.8097
16764,137.271
16765,151.672
16766,127.4005
16767,144.2723
16768,145.8051
16769,153.7847
16770,126.1211
16771,143.3497
16772,115.5436
16773,129.3443
16774,103.6442
16775,139.1479
16776,117.6246
16777,117.7373
16778,123.637
16779,106.7011
16780,124.327
16781,146.8154
16782,117.1692
16783,127.5222
16784,124.4768
16785,125.7431
16786,127.5898
16787,107.3859
16788,110.6961
16789,112.6594
16790,122.1224
16791,136.4495
16792,122.3744
16793,142.9256
16794,144.8047
16795,152.4115
16796,113.3828
16797,117.2876
16798,109.0503
16799,117.1775
16800,133.0561
16801,122.8413
16802,120.0223
16803,109.3795
16804,132.0737
16805,136.9242
16806,128.8991
16807,117.6493
16808,117.4173
16809,122.8327
16810,139.744
16811,115.9145
16812,115.5308
16813,145.3057
16814,127.4662
16815,126.9587
16816,147.0918
16817,145.5487
16818,115.9968
16819,130.1191
16820,105.8284
16821,122.7997
16822,128.8113
16823,129.1697
16824,134.905
16825,112.7721
16826,102.4555
16827,138.0472
16828,125.2674
16829,132.9178
16830,150.7492
16831,122.0259
16832,131.4859
16833,117.1029
16834,125.4424
16835,149.5342
16836,133.1845
16837,144.8825
16838,115.1501
16839,129.6337
16840,137.4955
16841,122.8706
16842,126.5206
16843,107.1466
16844,144.818
16845,130.3053
16846,127.1804
16847,125.1799
16848,122.5428
16849,138.5143
16850,129.6587
16851,121.4169
16852,113.7814
16853,131.3343
16854,133.5317
16855,121.4186
16856,114.288
16857,117.6921
16858,123.5822
16859,124.0043
16860,123.3602
16861,132.2452
16862,104.9227
16863,122.1239
16864,141.775
16865,120.1492
16866,133.6072
16867,113.6685
16868,140.856
16869,120.8855
16870,148.7064
16871,140.626
16872,117.7404
16873,128.9104
16874,125.859
16875,117.1032
16876,139.6111
16877,145.7304
16878,117.2119
16879,129.7441
16880,138.9936
16881,122.4382
16882,115.8894
16883,130.3415
16884,126.7824
16885,117.3759
16886,94.05081
16887,129.6411
16888,122.6971
16889,126.3918
16890,131.0112
16891,146.8726
16892,116.5908
16893,136.6926
16894,124.6256
16895,108.0272
16896,140.4767
16897,118.9486
16898,130.7772
16899,134.7851
16900,135.5679
16901,135.3067
16902,118.2903
16903,114.8094
16904,129.7769
16905,128.0279
16906,136.7551
16907,138.9499
16908,146.9289
16909,126.9655
16910,129.4393
16911,116.5019
16912,128.7606
16913,111.8667
16914,132.5196
16915,123.0112
16916,137.8177
16917,119.2178
16918,141.7782
16919,119.3649
16920,138.8169
16921,120.2113
16922,144.4981
16923,143.6152
16924,134.011
16925,141.595
16926,142.5185
16927,130.6723
16928,106.6019
16929,142.7081
16930,133.1967
16931,123.8482
16932,132.9282
16933,143.5373
16934,124.0105
16935,122.1277
16936,138.4375
16937,106.7529
16938,120.5632
16939,114.9806
16940,131.6044
16941,128.0883
16942,121.1148
16943,113.5736
16944,142.5127
16945,117.4488
16946,122.3564
16947,145.7299
16948,131.8816
16949,117.4249
16950,122.3144
16951,124.8853
16952,131.9578
16953,135.4122
16954,130.5276
16955,133.9982
16956,138.0011
16957,110.2324
16958,114.4542
16959,116.0486
16960,146.0748
16961,128.7902
16962,123.3903
16963,144.3117
16964,135.4521
16965,133.9821
16966,126.4009
16967,134.0307
16968,115.4861
16969,145.7846
16970,97.01374
16971,138.6687
16972,138.9202
16973,110.9634
16974,137.5639
16975,116.0504
16976,119.6089
16977,122.4231
16978,121.1187
16979,122.6629
16980,135.1748
16981,128.3117
16982,133.2205
16983,130.85
16984,130.5585
16985,114.1016
16986,114.8809
16987,132.3429
16988,134.2615
16989,139.1729
16990,108.1925
16991,128.889
16992,146.2227
16993,130.2604
16994,113.7416
16995,113.7442
16996,130.7277
16997,138.9852
16998,117.7681
16999,110.6789
17000,134.3019
17001,140.965
17002,103.2639
17003,127.6112
17004,132.3379
17005,107.9964
17006,147.6115
17007,117.4892
17008,124.4207
17009,124.519
17010,111.4153
17011,137.1028
17012,140.3687
17013,123.4565
17014,130.851
17015,130.557
17016,115.1045
17017,108.3712
17018,132.2256
17019,131.7296
17020,152.0369
17021,130.2469
17022,140.0335
17023,141.4748
17024,133.2048
17025,138.3456
17026,130.7436
17027,140.1611
17028,127.53
17029,145.9248
17030,125.0306
17031,129.9596
17032,122.6629
17033,135.0822
17034,131.7685
17035,134.3438
17036,93.14015
17037,145.3722
17038,134.5452
17039,119.4845
17040,142.5081
17041,134.6324
17042,114.2869
17043,138.8055
17044,147.7557
17045,102.6064
17046,119.0371
17047,123.2895
17048,119.9806
17049,103.0959
17050,143.7498
17051,129.2067
17052,140.4727
17053,126.5374
17054,130.979
17055,126.6152
17056,107.4929
17057,123.1823
17058,125.5371
17059,128.3512
17060,141.3107
17061,124.2101
17062,120.1568
17063,121.87
17064,124.28
17065,132.342
17066,128.4363
17067,107.7892
17068,119.175
17069,133.0635
17070,138.7418
17071,129.857
17072,127.7725
17073,120.4203
17074,145.1994
17075,155.8501
17076,112.3272
17077,131.4172
17078,137.7941
17079,100.1526
17080,170.5479
17081,133.9416
17082,126.795
17083,152.8346
17084,125.7192
17085,127.648
17086,135.7452
17087,147.3999
17088,121.0461
17089,142.0283
17090,116.6285
17091,113.665
17092,145.5058
17093,117.1901
17094,135.9237
17095,141.832
17096,123.4755
17097,114.8875
17098,121.8513
17099,115.9641
17100,120.0566
17101,138.16
17102,147.4894
17103,117.8826
17104,130.2389
17105,153.339
17106,126.4604
17107,120.8202
17108,122.8004
17109,115.6365
17110,145.9888
17111,135.2099
17112,112.0235
17113,126.3978
17114,133.6615
17115,97.5587
17116,140.3629
17117,130.7432
17118,95.53404
17119,135.1842
17120,127.6698
17121,141.2059
17122,139.0159
17123,115.3929
17124,144.9499
17125,118.4396
17126,116.3081
17127,134.5639
17128,114.556
17129,111.2912
17130,124.7231
17131,113.8607
17132,131.7704
17133,112.8704
17134,120.3185
17135,148.7261
17136,138.8232
17137,117.4884
17138,111.7891
17139,113.0426
17140,111.593
17141,98.44388
17142,116.846
17143,140.1723
17144,128.635
17145,113.1391
17146,130.1087
17147,124.7657
17148,153.9203
17149,139.9683
17150,133.1024
17151,117.1763
17152,134.4193
17153,131.7304
17154,143.5421
17155,102.0212
17156,139.4078
17157,133.8259
17158,136.548
17159,136.0463
17160,114.2724
17161,124.5354
17162,127.3532
17163,133.1667
17164,119.8404
17165,115.1096
17166,139.728
17167,119.8697
17168,125.6218
17169,140.0211
17170,134.1744
17171,151.6827
17172,113.2357
17173,116.1773
17174,131.3575
17175,115.7769
17176,113.9029
17177,132.905
17178,131.2455
17179,132.2152
17180,141.0356
17181,139.347
17182,142.2807
17183,132.628
17184,136.2158
17185,131.0426
17186,113.2917
17187,145.1271
17188,116.3694
17189,134.6555
17190,115.4626
17191,107.0641
17192,130.634
17193,102.9622
17194,140.5772
17195,125.3518
17196,118.1047
17197,113.9191
17198,143.5086
17199,122.214
17200,129.3049
17201,133.1967
17202,140.8539
17203,145.1288
17204,137.9446
17205,136.2642
17206,120.4839
17207,129.4752
17208,116.7264
17209,114.7623
17210,126.8904
17211,128.2033
17212,139.758
17213,105.7077
17214,129.604
17215,133.8317
17216,118.5224
17217,107.7334
17218,118.7468
17219,149.2518
17220,133.7609
17221,139.8029
17222,154.3139
17223,106.4772
17224,115.509
17225,127.3133
17226,121.8309
17227,125.5948
17228,135.6625
17229,131.4875
17230,143.9715
17231,146.4269
17232,110.1934
17233,121.336
17234,148.4537
17235,138.8029
17236,128.481
17237,117.759
17238,119.3487
17239,145.6045
17240,104.6023
17241,115.9959
17242,127.1836
17243,128.8127
17244,123.5243
17245,114.8299
17246,140.0185
17247,137.8036
17248,155.8602
17249,135.2003
17250,120.4145
17251,126.5379
17252,136.8568
17253,133.9694
17254,138.7263
17255,120.5369
17256,137.2761
17257,112.3863
17258,129.0103
17259,122.8752
17260,138.094
17261,141.2478
17262,120.2164
17263,123.1471
17264,92.91629
17265,128.9977
17266,89.82395
17267,128.2837
17268,136.5794
17269,111.7375
17270,143.0927
17271,139.3958
17272,123.9796
17273,137.1688
17274,124.0966
17275,135.5799
17276,122.0255
17277,121.9471
17278,153.7224
17279,133.3465
17280,133.0834
17281,126.3244
17282,131.872
17283,126.907
17284,112.2
17285,136.6592
17286,120.6365
17287,109.6637
17288,147.7924
17289,130.7421
17290,140.1161
17291,123.3224
17292,108.7235
17293,116.2268
17294,123.5196
17295,109.0678
17296,115.2931
17297,118.1457
17298,120.6424
17299,149.6971
17300,147.1688
17301,123.5437
17302,107.5534
17303,144.7017
17304,122.944
17305,123.4707
17306,126.5752
17307,123.3998
17308,135.5595
17309,145.3661
17310,132.4093
17311,137.9974
17312,125.768
17313,140.9204
17314,124.9403
17315,122.8743
17316,119.5881
17317,129.4347
17318,122.0169
17319,131.2304
17320,154.6305
17321,128.4208
17322,126.7239
17323,151.1432
17324,118.0108
17325,138.4939
17326,120.1294
17327,134.1851
17328,130.3818
17329,144.5497
17330,134.8804
17331,99.50583
17332,137.2681
17333,125.1333
17334,132.5489
17335,124.1671
17336,123.5174
17337,140.2481
17338,147.894
17339,138.9373
17340,127.2331
17341,111.9702
17342,104.9827
17343,124.1485
17344,133.8627
17345,125.7283
17346,135.2964
17347,132.6032
17348,139.9306
17349,139.7195
17350,118.7587
17351,149.6695
17352,131.4924
17353,120.8204
17354,125.3578
17355,110.5318
17356,135.219
17357,125.4678
17358,122.1693
17359,102.0376
17360,123.1343
17361,125.5099
17362,110.9775
17363,132.2059
17364,124.3027
17365,137.0875
17366,117.7232
17367,136.1109
17368,130.8294
17369,116.6415
17370,138.3946
17371,105.7827
17372,135.0961
17373,130.8423
17374,146.7625
17375,133.4835
17376,101.9516
17377,135.9337
17378,131.8757
17379,94.18679
17380,118.7816
17381,138.27
17382,135.8559
17383,127.0247
17384,124.8651
17385,120.6197
17386,133.8123
17387,127.4273
17388,129.0453
17389,110.7002
17390,96.09962
17391,119.6914
17392,149.4407
17393,141.8186
17394,121.9367
17395,109.1208
17396,135.6889
17397,134.4328
17398,121.1309
17399,130.6948
17400,134.0382
17401,134.2413
17402,142.6964
17403,129.9275
17404,127.7974
17405,132.4472
17406,104.8284
17407,141.5327
17408,125.0764
17409,137.2586
17410,122.8945
17411,125.8787
17412,154.869
17413,138.963
17414,150.0432
17415,124.4079
17416,121.0411
17417,137.279
17418,129.8503
17419,117.7637
17420,122.3249
17421,128.0249
17422,128.7411
17423,147.8487
17424,128.5421
17425,131.1724
17426,137.643
17427,129.1074
17428,128.2892
17429,106.4421
17430,129.7897
17431,126.6537
17432,126.3234
17433,133.3319
17434,110.1285
17435,132.965
17436,134.4128
17437,112.9538
17438,120.6951
17439,128.8385
17440,125.407
17441,144.2759
17442,124.9939
17443,114.1931
17444,117.2962
17445,151.222
17446,148.9906
17447,145.3063
17448,117.1631
17449,138.862
17450,128.9616
17451,126.0571
17452,147.8171
17453,120.2204
17454,123.7812
17455,129.5538
17456,134.8242
17457,132.8389
17458,137.0335
17459,128.1469
17460,138.1283
17461,143.9722
17462,128.8606
17463,148.1767
17464,119.2523
17465,134.4452
17466,145.2439
17467,131.6738
17468,127.9493
17469,128.3066
17470,130.1062
17471,132.5064
17472,116.3744
17473,138.2569
17474,122.0313
17475,130.5581
17476,140.6556
17477,142.4583
17478,132.6764
17479,119.78
17480,124.6291
17481,123.2273
17482,128.987
17483,147.4409
17484,132.131
17485,130.7502
17486,114.139
17487,135.0721
17488,128.5656
17489,128.4846
17490,147.9136
17491,144.2045
17492,126.0095
17493,102.0889
17494,121.1104
17495,127.8095
17496,116.7611
17497,109.3082
17498,135.465
17499,135.8275
17500,118.2465
17501,105.8383
17502,122.1135
17503,124.2771
17504,137.9207
17505,152.3623
17506,116.8324
17507,137.7917
17508,141.2236
17509,144.7297
17510,132.4694
17511,134.0619
17512,110.7138
17513,152.2089
17514,127.0428
17515,125.2783
17516,121.0761
17517,123.1234
17518,137.0571
17519,143.4563
17520,146.4419
17521,131.9401
17522,131.3733
17523,114.6522
17524,126.1387
17525,126.5639
17526,135.2671
17527,109.9232
17528,107.6989
17529,124.0935
17530,129.9578
17531,131.5794
17532,146.9701
17533,104.3321
17534,112.7259
17535,115.9226
17536,115.9247
17537,142.9977
17538,128.6519
17539,117.3216
17540,108.167
17541,116.1651
17542,125.918
17543,128.4205
17544,133.99
17545,104.0444
17546,115.8479
17547,126.6247
17548,106.5789
17549,116.4003
17550,133.4851
17551,125.1903
17552,117.348
17553,128.6236
17554,131.7218
17555,113.5234
17556,111.8252
17557,126.3278
17558,114.1668
17559,125.6802
17560,115.0578
17561,131.7719
17562,125.7059
17563,140.4586
17564,135.788
17565,131.9843
17566,118.9164
17567,114.2464
17568,119.7721
17569,143.9173
17570,134.6963
17571,115.5098
17572,141.3431
17573,119.7862
17574,111.4848
17575,129.1964
17576,125.1476
17577,113.3937
17578,146.588
17579,126.7218
17580,129.2662
17581,134.7019
17582,127.0987
17583,154.7542
17584,115.5711
17585,112.8388
17586,128.5597
17587,143.0222
17588,150.0566
17589,133.9914
17590,129.4204
17591,123.7291
17592,126.2942
17593,131.4997
17594,129.5623
17595,122.8568
17596,107.3435
17597,123.1888
17598,132.4664
17599,90.28757
17600,103.7244
17601,122.0199
17602,150.5815
17603,130.0759
17604,127.4417
17605,131.5481
17606,135.2463
17607,124.3764
17608,116.9938
17609,131.3305
17610,130.8208
